  freq              ;  reS11        ; imS11         
   1.04785118340E+05; -0.479099     ; 0.480782     
   1.05274330203E+05; -0.477597     ; 0.482574     
   1.05765826057E+05; -0.475906     ; 0.48428      
   1.06259616565E+05; -0.47426      ; 0.485944     
   1.06755712441E+05; -0.47256      ; 0.487777     
   1.07254124447E+05; -0.470658     ; 0.489245     
   1.07754863396E+05; -0.469039     ; 0.491162     
   1.08257940153E+05; -0.467194     ; 0.492759     
   1.08763365632E+05; -0.465525     ; 0.494619     
   1.09271150798E+05; -0.463663     ; 0.496597     
   1.09781306669E+05; -0.461652     ; 0.498034     
   1.10293844312E+05; -0.460149     ; 0.499446     
   1.10808774848E+05; -0.457934     ; 0.501233     
   1.11326109447E+05; -0.456113     ; 0.502913     
   1.11845859334E+05; -0.454411     ; 0.504757     
   1.12368035786E+05; -0.452248     ; 0.506485     
   1.12892650130E+05; -0.450462     ; 0.508183     
   1.13419713749E+05; -0.448513     ; 0.510028     
   1.13949238079E+05; -0.446607     ; 0.511299     
   1.14481234606E+05; -0.444429     ; 0.51343      
   1.15015714874E+05; -0.443069     ; 0.515368     
   1.15552690478E+05; -0.441269     ; 0.516762     
   1.16092173067E+05; -0.439044     ; 0.51879      
   1.16634174348E+05; -0.436885     ; 0.520409     
   1.17178706078E+05; -0.434903     ; 0.521872     
   1.17725780071E+05; -0.433043     ; 0.523882     
   1.18275408197E+05; -0.430253     ; 0.525542     
   1.18827602380E+05; -0.428578     ; 0.527498     
   1.19382374601E+05; -0.427032     ; 0.528776     
   1.19939736895E+05; -0.424737     ; 0.530617     
   1.20499701355E+05; -0.422458     ; 0.532365     
   1.21062280129E+05; -0.420436     ; 0.534357     
   1.21627485423E+05; -0.41819      ; 0.536075     
   1.22195329500E+05; -0.415754     ; 0.537711     
   1.22765824679E+05; -0.413545     ; 0.539229     
   1.23338983337E+05; -0.411349     ; 0.541111     
   1.23914817910E+05; -0.409388     ; 0.542732     
   1.24493340890E+05; -0.40725      ; 0.544655     
   1.25074564830E+05; -0.404854     ; 0.54611      
   1.25658502338E+05; -0.402981     ; 0.54766      
   1.26245166084E+05; -0.400015     ; 0.549399     
   1.26834568796E+05; -0.397871     ; 0.551284     
   1.27426723262E+05; -0.395614     ; 0.55283      
   1.28021642328E+05; -0.393244     ; 0.554788     
   1.28619338901E+05; -0.391079     ; 0.556387     
   1.29219825950E+05; -0.388535     ; 0.557974     
   1.29823116501E+05; -0.386051     ; 0.559436     
   1.30429223644E+05; -0.383918     ; 0.561357     
   1.31038160529E+05; -0.381739     ; 0.56315      
   1.31649940367E+05; -0.379155     ; 0.564903     
   1.32264576430E+05; -0.37656      ; 0.566657     
   1.32882082054E+05; -0.374387     ; 0.56822      
   1.33502470636E+05; -0.371912     ; 0.569853     
   1.34125755635E+05; -0.369055     ; 0.571342     
   1.34751950575E+05; -0.366469     ; 0.573266     
   1.35381069040E+05; -0.364314     ; 0.574778     
   1.36013124680E+05; -0.361099     ; 0.576349     
   1.36648131208E+05; -0.359021     ; 0.577873     
   1.37286102400E+05; -0.356706     ; 0.579608     
   1.37927052099E+05; -0.354288     ; 0.581206     
   1.38570994208E+05; -0.351536     ; 0.583297     
   1.39217942700E+05; -0.348979     ; 0.584841     
   1.39867911610E+05; -0.3457       ; 0.586108     
   1.40520915040E+05; -0.343169     ; 0.58756      
   1.41176967156E+05; -0.340569     ; 0.589993     
   1.41836082194E+05; -0.338501     ; 0.590423     
   1.42498274451E+05; -0.335148     ; 0.591913     
   1.43163558295E+05; -0.332323     ; 0.594918     
   1.43831948161E+05; -0.329346     ; 0.59485      
   1.44503458548E+05; -0.326555     ; 0.597032     
   1.45178104025E+05; -0.324663     ; 0.599858     
   1.45855899230E+05; -0.320938     ; 0.601592     
   1.46536858868E+05; -0.318927     ; 0.602906     
   1.47220997713E+05; -0.31509      ; 0.603572     
   1.47908330606E+05; -0.312626     ; 0.6048       
   1.48598872462E+05; -0.309453     ; 0.607575     
   1.49292638260E+05; -0.306516     ; 0.608224     
   1.49989643053E+05; -0.303587     ; 0.609994     
   1.50689901963E+05; -0.301451     ; 0.612072     
   1.51393430183E+05; -0.298467     ; 0.613517     
   1.52100242975E+05; -0.295798     ; 0.614667     
   1.52810355675E+05; -0.29175      ; 0.616374     
   1.53523783688E+05; -0.28906      ; 0.61809      
   1.54240542494E+05; -0.286253     ; 0.619276     
   1.54960647643E+05; -0.28351      ; 0.620883     
   1.55684114757E+05; -0.280096     ; 0.622184     
   1.56410959533E+05; -0.277377     ; 0.624074     
   1.57141197740E+05; -0.27381      ; 0.624995     
   1.57874845221E+05; -0.27081      ; 0.626353     
   1.58611917894E+05; -0.26765      ; 0.628043     
   1.59352431749E+05; -0.26435      ; 0.629253     
   1.60096402852E+05; -0.260994     ; 0.630813     
   1.60843847344E+05; -0.258037     ; 0.632299     
   1.61594781441E+05; -0.254861     ; 0.633647     
   1.62349221436E+05; -0.251318     ; 0.63492      
   1.63107183696E+05; -0.2484       ; 0.636217     
   1.63868684666E+05; -0.24456      ; 0.637822     
   1.64633740867E+05; -0.241477     ; 0.639204     
   1.65402368898E+05; -0.238408     ; 0.640571     
   1.66174585433E+05; -0.234708     ; 0.641719     
   1.66950407228E+05; -0.231354     ; 0.642958     
   1.67729851114E+05; -0.227877     ; 0.644089     
   1.68512934001E+05; -0.224487     ; 0.645686     
   1.69299672879E+05; -0.221212     ; 0.646718     
   1.70090084817E+05; -0.21749      ; 0.648171     
   1.70884186963E+05; -0.214457     ; 0.649343     
   1.71681996545E+05; -0.210753     ; 0.65066      
   1.72483530873E+05; -0.207352     ; 0.652025     
   1.73288807337E+05; -0.203543     ; 0.653177     
   1.74097843407E+05; -0.199789     ; 0.654324     
   1.74910656636E+05; -0.196383     ; 0.655753     
   1.75727264658E+05; -0.19276      ; 0.656679     
   1.76547685191E+05; -0.189171     ; 0.658116     
   1.77371936033E+05; -0.18546      ; 0.659281     
   1.78200035067E+05; -0.181933     ; 0.660492     
   1.79032000260E+05; -0.178162     ; 0.66086      
   1.79867849662E+05; -0.174451     ; 0.662379     
   1.80707601406E+05; -0.171015     ; 0.663489     
   1.81551273712E+05; -0.166805     ; 0.664522     
   1.82398884883E+05; -0.163183     ; 0.665805     
   1.83250453310E+05; -0.159679     ; 0.666736     
   1.84105997466E+05; -0.156053     ; 0.667935     
   1.84965535915E+05; -0.15173      ; 0.668719     
   1.85829087304E+05; -0.147536     ; 0.669549     
   1.86696670368E+05; -0.144024     ; 0.67027      
   1.87568303931E+05; -0.139839     ; 0.671438     
   1.88444006902E+05; -0.136715     ; 0.672305     
   1.89323798281E+05; -0.132034     ; 0.673054     
   1.90207697155E+05; -0.128411     ; 0.674205     
   1.91095722701E+05; -0.124092     ; 0.674666     
   1.91987894186E+05; -0.120889     ; 0.675866     
   1.92884230965E+05; -0.116416     ; 0.676545     
   1.93784752485E+05; -0.112569     ; 0.67768      
   1.94689478283E+05; -0.10808      ; 0.678067     
   1.95598427988E+05; -0.104409     ; 0.678958     
   1.96511621321E+05; -0.0999623    ; 0.679645     
   1.97429078093E+05; -0.0964567    ; 0.680307     
   1.98350818209E+05; -0.0912494    ; 0.681172     
   1.99276861668E+05; -0.0883731    ; 0.681922     
   2.00207228559E+05; -0.0829219    ; 0.682498     
   2.01141939068E+05; -0.0795962    ; 0.683672     
   2.02081013475E+05; -0.0748675    ; 0.683941     
   2.03024472152E+05; -0.0710738    ; 0.684893     
   2.03972335569E+05; -0.0664732    ; 0.685006     
   2.04924624290E+05; -0.0619965    ; 0.686145     
   2.05881358976E+05; -0.0578445    ; 0.686327     
   2.06842560384E+05; -0.0535708    ; 0.6869       
   2.07808249367E+05; -0.0493163    ; 0.687532     
   2.08778446877E+05; -0.0448441    ; 0.688053     
   2.09753173963E+05; -0.0400266    ; 0.688126     
   2.10732451772E+05; -0.0364012    ; 0.68882      
   2.11716301549E+05; -0.031547     ; 0.688937     
   2.12704744642E+05; -0.027015     ; 0.689339     
   2.13697802493E+05; -0.0224995    ; 0.689882     
   2.14695496648E+05; -0.0180279    ; 0.690288     
   2.15697848754E+05; -0.0134988    ; 0.690509     
   2.16704880555E+05; -0.00895606   ; 0.691013     
   2.17716613901E+05; -0.00431976   ; 0.690997     
   2.18733070742E+05;  0.000207979  ; 0.690907     
   2.19754273131E+05;  0.00458449   ; 0.691459     
   2.20780243222E+05;  0.0092015    ; 0.691568     
   2.21811003275E+05;  0.0139915    ; 0.691194     
   2.22846575654E+05;  0.0184821    ; 0.691808     
   2.23886982825E+05;  0.0234289    ; 0.691683     
   2.24932247360E+05;  0.0281593    ; 0.691516     
   2.25982391938E+05;  0.0328279    ; 0.691765     
   2.27037439341E+05;  0.0376297    ; 0.691709     
   2.28097412461E+05;  0.042122     ; 0.69141      
   2.29162334293E+05;  0.047065     ; 0.691523     
   2.30232227941E+05;  0.0515373    ; 0.691497     
   2.31307116618E+05;  0.0567027    ; 0.691084     
   2.32387023644E+05;  0.0610862    ; 0.691085     
   2.33471972449E+05;  0.0661866    ; 0.690855     
   2.34561986570E+05;  0.070886     ; 0.690498     
   2.35657089656E+05;  0.0759006    ; 0.690292     
   2.36757305467E+05;  0.0808014    ; 0.689726     
   2.37862657872E+05;  0.0856796    ; 0.689406     
   2.38973170853E+05;  0.090825     ; 0.688978     
   2.40088868502E+05;  0.0956008    ; 0.688309     
   2.41209775025E+05;  0.100349     ; 0.688319     
   2.42335914742E+05;  0.105734     ; 0.687822     
   2.43467312084E+05;  0.110327     ; 0.686908     
   2.44603991599E+05;  0.115606     ; 0.686335     
   2.45745977946E+05;  0.120365     ; 0.686093     
   2.46893295901E+05;  0.125808     ; 0.685145     
   2.48045970358E+05;  0.130749     ; 0.684519     
   2.49204026323E+05;  0.135478     ; 0.683804     
   2.50367488922E+05;  0.140854     ; 0.682992     
   2.51536383396E+05;  0.145719     ; 0.682094     
   2.52710735105E+05;  0.151012     ; 0.68114      
   2.53890569527E+05;  0.156284     ; 0.680714     
   2.55075912261E+05;  0.161408     ; 0.679553     
   2.56266789022E+05;  0.16654      ; 0.678631     
   2.57463225647E+05;  0.171695     ; 0.677867     
   2.58665248094E+05;  0.176962     ; 0.676324     
   2.59872882442E+05;  0.181787     ; 0.675573     
   2.61086154890E+05;  0.187433     ; 0.674301     
   2.62305091761E+05;  0.192294     ; 0.672964     
   2.63529719502E+05;  0.19779      ; 0.671982     
   2.64760064680E+05;  0.202674     ; 0.670719     
   2.65996153990E+05;  0.208195     ; 0.669354     
   2.67238014248E+05;  0.213503     ; 0.667894     
   2.68485672398E+05;  0.218769     ; 0.666714     
   2.69739155508E+05;  0.224124     ; 0.664837     
   2.70998490774E+05;  0.229388     ; 0.663091     
   2.72263705518E+05;  0.23461      ; 0.661744     
   2.73534827189E+05;  0.240108     ; 0.660543     
   2.74811883365E+05;  0.245331     ; 0.658402     
   2.76094901752E+05;  0.250825     ; 0.65689      
   2.77383910186E+05;  0.25607      ; 0.655441     
   2.78678936634E+05;  0.261552     ; 0.653516     
   2.79980009191E+05;  0.266569     ; 0.651595     
   2.81287156085E+05;  0.271875     ; 0.649776     
   2.82600405676E+05;  0.277252     ; 0.647825     
   2.83919786454E+05;  0.282749     ; 0.645745     
   2.85245327046E+05;  0.288346     ; 0.643808     
   2.86577056209E+05;  0.293492     ; 0.641434     
   2.87915002836E+05;  0.299018     ; 0.639675     
   2.89259195955E+05;  0.304278     ; 0.63742      
   2.90609664728E+05;  0.309642     ; 0.634944     
   2.91966438456E+05;  0.315264     ; 0.632865     
   2.93329546573E+05;  0.320852     ; 0.630351     
   2.94699018654E+05;  0.326312     ; 0.627857     
   2.96074884410E+05;  0.331612     ; 0.625445     
   2.97457173691E+05;  0.337008     ; 0.622958     
   2.98845916487E+05;  0.342387     ; 0.620253     
   3.00241142927E+05;  0.347748     ; 0.61795      
   3.01642883282E+05;  0.353179     ; 0.614917     
   3.03051167963E+05;  0.358696     ; 0.612267     
   3.04466027525E+05;  0.364075     ; 0.609363     
   3.05887492662E+05;  0.369461     ; 0.606538     
   3.07315594215E+05;  0.375046     ; 0.603865     
   3.08750363168E+05;  0.38033      ; 0.600656     
   3.10191830648E+05;  0.385862     ; 0.597821     
   3.11640027929E+05;  0.391243     ; 0.594649     
   3.13094986430E+05;  0.396458     ; 0.591741     
   3.14556737718E+05;  0.402266     ; 0.588225     
   3.16025313507E+05;  0.407399     ; 0.585227     
   3.17500745657E+05;  0.412753     ; 0.581794     
   3.18983066180E+05;  0.417992     ; 0.578389     
   3.20472307235E+05;  0.42346      ; 0.574531     
   3.21968501132E+05;  0.429193     ; 0.571093     
   3.23471680332E+05;  0.434187     ; 0.567848     
   3.24981877448E+05;  0.439808     ; 0.563924     
   3.26499125243E+05;  0.445099     ; 0.56018      
   3.28023456637E+05;  0.450374     ; 0.55647      
   3.29554904699E+05;  0.455608     ; 0.552865     
   3.31093502656E+05;  0.460721     ; 0.549092     
   3.32639283888E+05;  0.466193     ; 0.544694     
   3.34192281933E+05;  0.471609     ; 0.540872     
   3.35752530483E+05;  0.476812     ; 0.536705     
   3.37320063389E+05;  0.482024     ; 0.532294     
   3.38894914659E+05;  0.487471     ; 0.528057     
   3.40477118462E+05;  0.49241      ; 0.523841     
   3.42066709123E+05;  0.497588     ; 0.519585     
   3.43663721130E+05;  0.502951     ; 0.515261     
   3.45268189131E+05;  0.508151     ; 0.510774     
   3.46880147937E+05;  0.513058     ; 0.506107     
   3.48499632518E+05;  0.51836      ; 0.501272     
   3.50126678012E+05;  0.523363     ; 0.49669      
   3.51761319717E+05;  0.528223     ; 0.491914     
   3.53403593099E+05;  0.533326     ; 0.48726      
   3.55053533788E+05;  0.538582     ; 0.482006     
   3.56711177579E+05;  0.543464     ; 0.477253     
   3.58376560437E+05;  0.548447     ; 0.471919     
   3.60049718493E+05;  0.553408     ; 0.467036     
   3.61730688047E+05;  0.558261     ; 0.461604     
   3.63419505570E+05;  0.562998     ; 0.456439     
   3.65116207700E+05;  0.568147     ; 0.451521     
   3.66820831249E+05;  0.573159     ; 0.44574      
   3.68533413199E+05;  0.577417     ; 0.440237     
   3.70253990707E+05;  0.58214      ; 0.434759     
   3.71982601101E+05;  0.586857     ; 0.429035     
   3.73719281885E+05;  0.591806     ; 0.423328     
   3.75464070736E+05;  0.596145     ; 0.417471     
   3.77217005509E+05;  0.601046     ; 0.411752     
   3.78978124235E+05;  0.605522     ; 0.405907     
   3.80747465123E+05;  0.610094     ; 0.399676     
   3.82525066560E+05;  0.614753     ; 0.39348      
   3.84310967111E+05;  0.61889      ; 0.387233     
   3.86105205523E+05;  0.623125     ; 0.381523     
   3.87907820723E+05;  0.627532     ; 0.374907     
   3.89718851819E+05;  0.631983     ; 0.368479     
   3.91538338104E+05;  0.636242     ; 0.362135     
   3.93366319052E+05;  0.64037      ; 0.355377     
   3.95202834322E+05;  0.6446       ; 0.348934     
   3.97047923759E+05;  0.648387     ; 0.341929     
   3.98901627392E+05;  0.652488     ; 0.335685     
   4.00763985440E+05;  0.656565     ; 0.328877     
   4.02635038307E+05;  0.660301     ; 0.321848     
   4.04514826587E+05;  0.66441      ; 0.314773     
   4.06403391062E+05;  0.667935     ; 0.307911     
   4.08300772707E+05;  0.671853     ; 0.300542     
   4.10207012686E+05;  0.675495     ; 0.29344      
   4.12122152357E+05;  0.679216     ; 0.285996     
   4.14046233269E+05;  0.682564     ; 0.278715     
   4.15979297167E+05;  0.686305     ; 0.271372     
   4.17921385989E+05;  0.689462     ; 0.263517     
   4.19872541871E+05;  0.692836     ; 0.256215     
   4.21832807144E+05;  0.696036     ; 0.24844      
   4.23802224337E+05;  0.699348     ; 0.24123      
   4.25780836177E+05;  0.702215     ; 0.233183     
   4.27768685592E+05;  0.705276     ; 0.22541      
   4.29765815710E+05;  0.708138     ; 0.217452     
   4.31772269860E+05;  0.711061     ; 0.209214     
   4.33788091572E+05;  0.714053     ; 0.201419     
   4.35813324582E+05;  0.716765     ; 0.193252     
   4.37848012827E+05;  0.719187     ; 0.184746     
   4.39892200452E+05;  0.721817     ; 0.176585     
   4.41945931807E+05;  0.723986     ; 0.168338     
   4.44009251449E+05;  0.726494     ; 0.160035     
   4.46082204141E+05;  0.728845     ; 0.15118      
   4.48164834860E+05;  0.730993     ; 0.142875     
   4.50257188788E+05;  0.732881     ; 0.134026     
   4.52359311320E+05;  0.73522      ; 0.125366     
   4.54471248063E+05;  0.736979     ; 0.116788     
   4.56593044838E+05;  0.738758     ; 0.107854     
   4.58724747677E+05;  0.740143     ; 0.0989993    
   4.60866402829E+05;  0.741959     ; 0.0901316    
   4.63018056759E+05;  0.7433       ; 0.0809397    
   4.65179756148E+05;  0.7445       ; 0.0717712    
   4.67351547896E+05;  0.745865     ; 0.0626624    
   4.69533479120E+05;  0.747271     ; 0.0536324    
   4.71725597160E+05;  0.747933     ; 0.0441859    
   4.73927949575E+05;  0.748747     ; 0.0351227    
   4.76140584145E+05;  0.749602     ; 0.0255363    
   4.78363548876E+05;  0.750351     ; 0.0161064    
   4.80596891996E+05;  0.750862     ; 0.00655603   
   4.82840661958E+05;  0.751482     ;-0.00294003   
   4.85094907443E+05;  0.751818     ;-0.0124647    
   4.87359677358E+05;  0.751648     ;-0.0221463    
   4.89635020839E+05;  0.751759     ;-0.0317591    
   4.91920987250E+05;  0.751509     ;-0.0417446    
   4.94217626187E+05;  0.751505     ;-0.0514674    
   4.96524987477E+05;  0.75101      ;-0.0611546    
   4.98843121179E+05;  0.750448     ;-0.0712524    
   5.01172077587E+05;  0.74995      ;-0.0808774    
   5.03511907229E+05;  0.74904      ;-0.090675     
   5.05862660869E+05;  0.747976     ;-0.100741     
   5.08224389508E+05;  0.746942     ;-0.110973     
   5.10597144385E+05;  0.74561      ;-0.120987     
   5.12980976978E+05;  0.744261     ;-0.131022     
   5.15375939007E+05;  0.742751     ;-0.141148     
   5.17782082431E+05;  0.741092     ;-0.151456     
   5.20199459453E+05;  0.739251     ;-0.161453     
   5.22628122520E+05;  0.737235     ;-0.171754     
   5.25068124323E+05;  0.734913     ;-0.182002     
   5.27519517799E+05;  0.732589     ;-0.19218      
   5.29982356133E+05;  0.730221     ;-0.20246      
   5.32456692757E+05;  0.727331     ;-0.212791     
   5.34942581354E+05;  0.724657     ;-0.223004     
   5.37440075856E+05;  0.721683     ;-0.233268     
   5.39949230449E+05;  0.718469     ;-0.243485     
   5.42470099570E+05;  0.714979     ;-0.254048     
   5.45002737910E+05;  0.711575     ;-0.264049     
   5.47547200417E+05;  0.707959     ;-0.274432     
   5.50103542295E+05;  0.704129     ;-0.284982     
   5.52671819005E+05;  0.699974     ;-0.295056     
   5.55252086267E+05;  0.695799     ;-0.305183     
   5.57844400061E+05;  0.691505     ;-0.31561      
   5.60448816631E+05;  0.686469     ;-0.325752     
   5.63065392479E+05;  0.681939     ;-0.336014     
   5.65694184374E+05;  0.676883     ;-0.346118     
   5.68335249350E+05;  0.67172      ;-0.356388     
   5.70988644705E+05;  0.666555     ;-0.366607     
   5.73654428008E+05;  0.660809     ;-0.376585     
   5.76332657093E+05;  0.655101     ;-0.386623     
   5.79023390067E+05;  0.649109     ;-0.396614     
   5.81726685306E+05;  0.642844     ;-0.406521     
   5.84442601461E+05;  0.636725     ;-0.416539     
   5.87171197454E+05;  0.630204     ;-0.426433     
   5.89912532485E+05;  0.623348     ;-0.436054     
   5.92666666028E+05;  0.616464     ;-0.445757     
   5.95433657835E+05;  0.609196     ;-0.455407     
   5.98213567940E+05;  0.601839     ;-0.465008     
   6.01006456652E+05;  0.594519     ;-0.474339     
   6.03812384566E+05;  0.586745     ;-0.483921     
   6.06631412558E+05;  0.578819     ;-0.493414     
   6.09463601789E+05;  0.57053      ;-0.502829     
   6.12309013704E+05;  0.562479     ;-0.511818     
   6.15167710037E+05;  0.553755     ;-0.520708     
   6.18039752809E+05;  0.544817     ;-0.529837     
   6.20925204330E+05;  0.535957     ;-0.538488     
   6.23824127202E+05;  0.526824     ;-0.547136     
   6.26736584319E+05;  0.517477     ;-0.555855     
   6.29662638868E+05;  0.507738     ;-0.564372     
   6.32602354333E+05;  0.497977     ;-0.572673     
   6.35555794491E+05;  0.488085     ;-0.580763     
   6.38523023420E+05;  0.477835     ;-0.588822     
   6.41504105496E+05;  0.46771      ;-0.596646     
   6.44499105394E+05;  0.456926     ;-0.604591     
   6.47508088094E+05;  0.446097     ;-0.612079     
   6.50531118876E+05;  0.435207     ;-0.619238     
   6.53568263328E+05;  0.424098     ;-0.626384     
   6.56619587343E+05;  0.412824     ;-0.633529     
   6.59685157119E+05;  0.401275     ;-0.640466     
   6.62765039168E+05;  0.389687     ;-0.647204     
   6.65859300308E+05;  0.377245     ;-0.653587     
   6.68968007672E+05;  0.3654       ;-0.659805     
   6.72091228705E+05;  0.353018     ;-0.666088     
   6.75229031167E+05;  0.340828     ;-0.671843     
   6.78381483135E+05;  0.328032     ;-0.677488     
   6.81548653003E+05;  0.31494      ;-0.682789     
   6.84730609485E+05;  0.302195     ;-0.688202     
   6.87927421615E+05;  0.289        ;-0.693157     
   6.91139158750E+05;  0.275611     ;-0.697933     
   6.94365890570E+05;  0.262111     ;-0.702222     
   6.97607687083E+05;  0.248396     ;-0.706184     
   7.00864618619E+05;  0.234855     ;-0.710445     
   7.04136755841E+05;  0.220768     ;-0.713913     
   7.07424169739E+05;  0.206644     ;-0.717375     
   7.10726931637E+05;  0.1923       ;-0.720491     
   7.14045113188E+05;  0.178104     ;-0.7233       
   7.17378786384E+05;  0.163705     ;-0.725844     
   7.20728023550E+05;  0.149235     ;-0.727976     
   7.24092897350E+05;  0.134457     ;-0.729865     
   7.27473480788E+05;  0.119727     ;-0.731459     
   7.30869847206E+05;  0.104781     ;-0.732981     
   7.34282070291E+05;  0.0894434    ;-0.733803     
   7.37710224074E+05;  0.0745141    ;-0.734256     
   7.41154382930E+05;  0.0592818    ;-0.734928     
   7.44614621583E+05;  0.044076     ;-0.734683     
   7.48091015104E+05;  0.0290485    ;-0.734602     
   7.51583638916E+05;  0.0138126    ;-0.733634     
   7.55092568793E+05; -0.00198353   ;-0.732651     
   7.58617880864E+05; -0.0173266    ;-0.731023     
   7.62159651613E+05; -0.0327687    ;-0.729342     
   7.65717957881E+05; -0.0484318    ;-0.727145     
   7.69292876866E+05; -0.0640554    ;-0.724764     
   7.72884486130E+05; -0.0795546    ;-0.72212      
   7.76492863594E+05; -0.0928788    ;-0.718818     
   7.80118087545E+05; -0.110521     ;-0.715008     
   7.83760236633E+05; -0.126106     ;-0.711175     
   7.87419389878E+05; -0.141594     ;-0.706615     
   7.91095626666E+05; -0.157013     ;-0.702343     
   7.94789026757E+05; -0.17261      ;-0.696679     
   7.98499670281E+05; -0.18763      ;-0.691511     
   8.02227637742E+05; -0.201919     ;-0.685718     
   8.05973010021E+05; -0.218257     ;-0.679048     
   8.09735868376E+05; -0.232954     ;-0.672451     
   8.13516294445E+05; -0.247972     ;-0.66537      
   8.17314370245E+05; -0.262789     ;-0.657781     
   8.21130178180E+05; -0.277412     ;-0.650166     
   8.24963801035E+05; -0.291946     ;-0.641527     
   8.28815321983E+05; -0.306451     ;-0.633051     
   8.32684824584E+05; -0.320663     ;-0.62401      
   8.36572392791E+05; -0.334803     ;-0.614377     
   8.40478110946E+05; -0.348683     ;-0.604749     
   8.44402063787E+05; -0.362482     ;-0.5944       
   8.48344336445E+05; -0.375593     ;-0.583905     
   8.52305014451E+05; -0.389149     ;-0.572864     
   8.56284183734E+05; -0.401908     ;-0.561307     
   8.60281930626E+05; -0.414491     ;-0.549809     
   8.64298341858E+05; -0.427379     ;-0.53755      
   8.68333504570E+05; -0.439446     ;-0.525027     
   8.72387506307E+05; -0.451191     ;-0.512455     
   8.76460435023E+05; -0.462743     ;-0.49938      
   8.80552379083E+05; -0.474272     ;-0.48559      
   8.84663427264E+05; -0.485149     ;-0.471858     
   8.88793668757E+05; -0.495659     ;-0.457695     
   8.92943193172E+05; -0.506106     ;-0.443319     
   8.97112090533E+05; -0.515755     ;-0.42847      
   9.01300451289E+05; -0.525641     ;-0.413131     
   9.05508366308E+05; -0.534524     ;-0.397755     
   9.09735926883E+05; -0.54345      ;-0.382202     
   9.13983224734E+05; -0.551911     ;-0.366431     
   9.18250352008E+05; -0.559648     ;-0.349838     
   9.22537401284E+05; -0.567341     ;-0.333412     
   9.26844465572E+05; -0.574068     ;-0.316606     
   9.31171638315E+05; -0.580762     ;-0.299375     
   9.35519013396E+05; -0.587119     ;-0.282133     
   9.39886685132E+05; -0.592756     ;-0.265042     
   9.44274748283E+05; -0.598212     ;-0.247135     
   9.48683298050E+05; -0.602258     ;-0.229951     
   9.53112430081E+05; -0.606928     ;-0.211586     
   9.57562240467E+05; -0.610608     ;-0.193278     
   9.62032825750E+05; -0.613912     ;-0.174889     
   9.66524282922E+05; -0.61679      ;-0.156393     
   9.71036709427E+05; -0.619159     ;-0.137956     
   9.75570203167E+05; -0.621092     ;-0.117255     
   9.80124862497E+05; -0.621609     ;-0.100571     
   9.84700786234E+05; -0.622213     ;-0.0818684    
   9.89298073655E+05; -0.622116     ;-0.0628049    
   9.93916824501E+05; -0.621008     ;-0.0438581    
   9.98557138979E+05; -0.620657     ;-0.0256796    
   1.00321911776E+06; -0.619004     ;-0.00585417   
   1.00790286200E+06; -0.616538     ; 0.0127521    
   1.01260847330E+06; -0.613717     ; 0.0316516    
   1.01733605376E+06; -0.610622     ; 0.050348     
   1.02208570595E+06; -0.607002     ; 0.0691758    
   1.02685753291E+06; -0.602505     ; 0.0879778    
   1.03165163817E+06; -0.597046     ; 0.106537     
   1.03646812574E+06; -0.591944     ; 0.124961     
   1.04130710012E+06; -0.585401     ; 0.142574     
   1.04616866629E+06; -0.578505     ; 0.161394     
   1.05105292973E+06; -0.571227     ; 0.179234     
   1.05595999641E+06; -0.563989     ; 0.196948     
   1.06088997278E+06; -0.555614     ; 0.214657     
   1.06584296581E+06; -0.546442     ; 0.232151     
   1.07081908295E+06; -0.537147     ; 0.249246     
   1.07581843216E+06; -0.526609     ; 0.265767     
   1.08084112191E+06; -0.51612      ; 0.282197     
   1.08588726117E+06; -0.504981     ; 0.298447     
   1.09095695941E+06; -0.493687     ; 0.314377     
   1.09605032663E+06; -0.481717     ; 0.329775     
   1.10116747333E+06; -0.468919     ; 0.345239     
   1.10630851053E+06; -0.455508     ; 0.359717     
   1.11147354977E+06; -0.44263      ; 0.373265     
   1.11666270311E+06; -0.427892     ; 0.388273     
   1.12187608312E+06; -0.413607     ; 0.402036     
   1.12711380292E+06; -0.39846      ; 0.415225     
   1.13237597614E+06; -0.382805     ; 0.427278     
   1.13766271695E+06; -0.367067     ; 0.439776     
   1.14297414004E+06; -0.350612     ; 0.451452     
   1.14831036066E+06; -0.333999     ; 0.462424     
   1.15367149457E+06; -0.317413     ; 0.473651     
   1.15905765809E+06; -0.299762     ; 0.483901     
   1.16446896807E+06; -0.281741     ; 0.493282     
   1.16990554191E+06; -0.263786     ; 0.501878     
   1.17536749757E+06; -0.245133     ; 0.510116     
   1.18085495355E+06; -0.226429     ; 0.517865     
   1.18636802889E+06; -0.207279     ; 0.524926     
   1.19190684321E+06; -0.188064     ; 0.531486     
   1.19747151667E+06; -0.168888     ; 0.537783     
   1.20306217002E+06; -0.148965     ; 0.543044     
   1.20867892452E+06; -0.128921     ; 0.547224     
   1.21432190206E+06; -0.108713     ; 0.551089     
   1.21999122505E+06; -0.0884503    ; 0.554418     
   1.22568701649E+06; -0.0678353    ; 0.556867     
   1.23140939996E+06; -0.0473472    ; 0.558897     
   1.23715849961E+06; -0.0268589    ; 0.56059      
   1.24293444017E+06; -0.00578456   ; 0.561108     
   1.24873734695E+06;  0.014904     ; 0.560244     
   1.25456734585E+06;  0.0357147    ; 0.559341     
