  freq              ;  reS11        ; imS11         
   6.70043885922E+04;  0.923473     ;-0.352915     
   6.73172129924E+04;  0.921734     ;-0.354743     
   6.76314978806E+04;  0.921881     ;-0.356663     
   6.79472500754E+04;  0.920617     ;-0.358793     
   6.82644764272E+04;  0.920354     ;-0.360622     
   6.85831838185E+04;  0.919134     ;-0.362591     
   6.89033791638E+04;  0.918472     ;-0.364655     
   6.92250694099E+04;  0.917479     ;-0.366444     
   6.95482615362E+04;  0.915571     ;-0.368266     
   6.98729625544E+04;  0.915825     ;-0.370489     
   7.01991795091E+04;  0.91477      ;-0.372765     
   7.05269194779E+04;  0.914625     ;-0.374054     
   7.08561895712E+04;  0.912884     ;-0.376746     
   7.11869969328E+04;  0.912147     ;-0.37828      
   7.15193487397E+04;  0.911427     ;-0.381051     
   7.18532522024E+04;  0.9092       ;-0.381563     
   7.21887145654E+04;  0.909206     ;-0.383992     
   7.25257431065E+04;  0.908515     ;-0.386751     
   7.28643451378E+04;  0.907105     ;-0.388486     
   7.32045280056E+04;  0.906466     ;-0.390896     
   7.35462990902E+04;  0.905956     ;-0.391893     
   7.38896658067E+04;  0.905126     ;-0.394056     
   7.42346356045E+04;  0.90241      ;-0.396031     
   7.45812159681E+04;  0.903048     ;-0.398723     
   7.49294144166E+04;  0.901778     ;-0.400611     
   7.52792385045E+04;  0.90055      ;-0.402585     
   7.56306958213E+04;  0.900037     ;-0.40445      
   7.59837939923E+04;  0.898759     ;-0.406465     
   7.63385406780E+04;  0.897821     ;-0.408608     
   7.66949435749E+04;  0.895643     ;-0.410596     
   7.70530104154E+04;  0.895579     ;-0.412604     
   7.74127489679E+04;  0.894405     ;-0.41524      
   7.77741670373E+04;  0.893724     ;-0.417168     
   7.81372724647E+04;  0.891915     ;-0.419302     
   7.85020731278E+04;  0.891187     ;-0.421068     
   7.88685769413E+04;  0.889983     ;-0.423489     
   7.92367918567E+04;  0.888225     ;-0.424889     
   7.96067258626E+04;  0.888028     ;-0.42755      
   7.99783869850E+04;  0.886551     ;-0.429631     
   8.03517832873E+04;  0.885735     ;-0.431857     
   8.07269228706E+04;  0.884444     ;-0.434019     
   8.11038138737E+04;  0.883136     ;-0.436105     
   8.14824644734E+04;  0.882093     ;-0.437922     
   8.18628828850E+04;  0.880777     ;-0.440484     
   8.22450773618E+04;  0.879631     ;-0.442731     
   8.26290561956E+04;  0.878582     ;-0.444826     
   8.30148277173E+04;  0.877472     ;-0.446905     
   8.34024002962E+04;  0.875795     ;-0.448709     
   8.37917823411E+04;  0.874991     ;-0.451138     
   8.41829822999E+04;  0.873216     ;-0.453482     
   8.45760086598E+04;  0.871659     ;-0.455317     
   8.49708699478E+04;  0.87119      ;-0.458006     
   8.53675747306E+04;  0.869919     ;-0.459865     
   8.57661316150E+04;  0.868073     ;-0.461567     
   8.61665492480E+04;  0.866622     ;-0.463668     
   8.65688363169E+04;  0.865167     ;-0.465995     
   8.69730015494E+04;  0.863995     ;-0.46818      
   8.73790537143E+04;  0.862665     ;-0.470371     
   8.77870016210E+04;  0.861459     ;-0.472546     
   8.81968541203E+04;  0.859841     ;-0.474905     
   8.86086201041E+04;  0.858733     ;-0.477014     
   8.90223085060E+04;  0.857017     ;-0.479416     
   8.94379283012E+04;  0.855823     ;-0.481622     
   8.98554885068E+04;  0.85462      ;-0.483947     
   9.02749981820E+04;  0.852924     ;-0.485999     
   9.06964664284E+04;  0.851464     ;-0.488484     
   9.11199023900E+04;  0.850371     ;-0.490842     
   9.15453152534E+04;  0.848606     ;-0.49283      
   9.19727142482E+04;  0.847316     ;-0.4957       
   9.24021086472E+04;  0.846094     ;-0.4981       
   9.28335077663E+04;  0.84436      ;-0.500392     
   9.32669209650E+04;  0.842852     ;-0.501853     
   9.37023576464E+04;  0.84104      ;-0.504358     
   9.41398272577E+04;  0.839471     ;-0.50641      
   9.45793392899E+04;  0.837598     ;-0.508779     
   9.50209032786E+04;  0.836178     ;-0.511171     
   9.54645288037E+04;  0.834507     ;-0.513764     
